chapter	section	section_time_onset	section_time_offset	whole_time_onset	whole_time_offset	sentence_id	token_id	token	surprisal	maybe_mismatch
15	6	279.765	280.125	3255.76	3256.12	911	2	planet	13.296997	FALSE
15	6	280.125	280.6	3256.12	3256.6	911	3	Earth	6.005594	FALSE
15	6	280.795	281.14	3256.8	3257.14	911	4	replied	18.122043	FALSE
15	6	281.14	281.22	3257.14	3257.22	911	5	the	7.967729	FALSE
15	6	281.22	281.769	3257.22	3257.77	911	6	ge	13.719789	FALSE
15	6	282.213	282.358	3258.21	3258.36	912	1	It	0	FALSE
15	6	282.358	282.528	3258.36	3258.53	912	2	has	6.115362	FALSE
15	6	282.528	282.598	3258.53	3258.6	912	3	a	4.805671	FALSE
15	6	282.598	282.858	3258.6	3258.86	912	4	good	6.472557	FALSE
15	6	282.858	283.553	3258.86	3259.55	912	5	reputation	4.359447	FALSE
15	6	284.481	284.663	3260.48	3260.66	913	1	And	0	FALSE
15	6	284.663	284.746	3260.66	3260.75	913	2	the	4.495878	FALSE
15	6	284.746	284.986	3260.75	3260.99	913	3	little	10.112294	FALSE
15	6	284.986	285.456	3260.99	3261.46	913	4	prince	9.860967	FALSE
15	6	285.456	285.706	3261.46	3261.71	913	5	went	7.255084	FALSE
15	6	285.706	286.116	3261.71	3262.12	913	6	away	4.508996	FALSE
15	6	286.116	286.536	3262.12	3262.54	913	7	thinking	8.116316	FALSE
15	6	286.536	286.656	3262.54	3262.66	913	8	of	3.842659	FALSE
15	6	286.656	286.856	3262.66	3262.86	913	9	his	2.795346	FALSE
15	6	286.856	287.235	3262.86	3263.24	913	10	flower	13.152886	FALSE
16	6	288.666	288.901	3264.67	3264.9	914	1	So	0	FALSE
16	6	288.901	289.001	3264.9	3265	914	2	the	4.759509	FALSE
16	6	289.001	289.471	3265	3265.47	914	3	seventh	13.794208	FALSE
16	6	289.471	290.091	3265.47	3266.09	914	4	planet	10.166964	FALSE
16	6	290.091	290.281	3266.09	3266.28	914	5	was	3.776802	FALSE
16	6	290.281	290.421	3266.28	3266.42	914	6	the	4.506559	FALSE
16	6	290.421	290.645	3266.42	3266.64	914	7	Earth	5.54672	FALSE
16	6	291.493	291.688	3267.49	3267.69	915	1	The	0	FALSE
16	6	291.688	292.018	3267.69	3268.02	915	2	Earth	12.583778	FALSE
16	6	292.018	292.348	3268.02	3268.35	915	3	is	1.936082	FALSE
16	6	292.348	292.438	3268.35	3268.44	915	4	not	4.228729	FALSE
16	6	292.438	292.808	3268.44	3268.81	915	5	just	6.442153	FALSE
16	6	292.808	293.088	3268.81	3269.09	915	6	any	9.463903	FALSE
16	6	293.088	293.338	3269.09	3269.34	915	7	old	7.111855	FALSE
16	6	293.338	293.823	3269.34	3269.82	915	8	planet	2.508003	FALSE
16	6	294.541	294.706	3270.54	3270.71	916	1	It	0	FALSE
16	6	294.706	295.006	3270.71	3271.01	916	2	has	6.115362	FALSE
16	6	295.006	295.186	3271.01	3271.19	916	3	one	9.208707	FALSE
16	6	295.186	295.586	3271.19	3271.59	916	4	hundred	9.10977	FALSE
16	6	295.586	295.706	3271.59	3271.71	916	5	and	1.98662	FALSE
16	6	295.706	296.086	3271.71	3272.09	916	6	eleven	6.42175	FALSE
16	6	296.086	296.636	3272.09	3272.64	916	7	kings	13.63905	FALSE
16	6	296.99	297.225	3272.99	3273.22	916	8	not	11.147124	FALSE
16	6	297.225	297.635	3273.22	3273.64	916	9	forgetting	13.62484	FALSE
16	6	297.635	297.745	3273.64	3273.74	916	10	of	8.437809	FALSE
16	6	297.745	298.135	3273.74	3274.14	916	11	course	7.094682	FALSE
16	6	298.135	298.235	3274.14	3274.24	916	12	the	3.05585	FALSE
16	6	298.235	298.645	3274.24	3274.64	916	13	Negro	14.296883	FALSE
16	6	298.645	299.025	3274.64	3275.03	916	14	kings	9.577174	FALSE
16	6	299.025	299.385	3275.03	3275.39	916	15	amongst	12.080939	FALSE
16	6	299.385	299.574	3275.39	3275.57	916	16	them	1.083228	FALSE
16	6	300.033	300.528	3276.03	3276.53	916	17	seven	11.54415	FALSE
16	6	300.528	300.978	3276.53	3276.98	916	18	thousand	3.809956	FALSE
16	6	300.978	301.727	3276.98	3277.73	916	19	ge	15.430773	FALSE
16	6	301.927	302.242	3277.93	3278.24	916	21	nine	10.603808	FALSE
16	6	302.242	302.582	3278.24	3278.58	916	22	hundred	0.875571	FALSE
16	6	302.582	303.052	3278.58	3279.05	916	23	thousand	4.424028	FALSE
16	6	303.052	303.702	3279.05	3279.7	916	24	businessmen	13.134398	FALSE
16	6	303.702	304.462	3279.7	3280.46	916	25	seven	4.998594	FALSE
16	6	304.462	304.912	3280.46	3280.91	916	26	million	6.343295	FALSE
16	6	304.912	305.282	3280.91	3281.28	916	27	five	11.18638	FALSE
16	6	305.282	305.612	3281.28	3281.61	916	28	hundred	0.535332	FALSE
16	6	305.612	306.112	3281.61	3282.11	916	29	thousand	0.994082	FALSE
16	6	306.112	306.412	3282.11	3282.41	916	30	heavy	12.244114	FALSE
16	6	306.412	306.992	3282.41	3282.99	916	31	drinkers	9.119084	FALSE
16	6	306.992	307.552	3282.99	3283.55	916	32	three	4.305023	FALSE
16	6	307.552	307.882	3283.55	3283.88	916	33	hundred	1.078222	FALSE
16	6	307.882	307.982	3283.88	3283.98	916	34	and	2.465331	FALSE
16	6	307.982	308.372	3283.98	3284.37	916	35	eleven	5.226712	FALSE
16	6	308.372	308.782	3284.37	3284.78	916	36	million	4.525917	FALSE
16	6	308.782	309.372	3284.78	3285.37	916	37	conce	13.994166	FALSE
16	6	309.372	309.894	3285.37	3285.89	916	39	men	3.635831	FALSE
16	6	310.158	310.403	3286.16	3286.4	916	40	that	7.856202	FALSE
16	6	310.403	310.443	3286.4	3286.44	916	41	is	4.507149	FALSE
16	6	310.443	310.513	3286.44	3286.51	916	42	to	4.966541	FALSE
16	6	310.513	310.888	3286.51	3286.89	916	43	say	0.138388	FALSE
16	6	311.217	311.557	3287.22	3287.56	916	44	about	6.103175	FALSE
16	6	311.747	311.982	3287.75	3287.98	916	45	two	5.980582	FALSE
16	6	311.982	312.512	3287.98	3288.51	916	46	billion	6.141747	FALSE
16	6	312.512	313.126	3288.51	3289.13	916	47	grown	14.912153	FALSE
16	6	313.964	314.049	3289.96	3290.05	917	1	To	0	FALSE
16	6	314.049	314.269	3290.05	3290.27	917	2	give	9.12133	FALSE
16	6	314.269	314.409	3290.27	3290.41	917	3	you	1.456035	FALSE
16	6	314.409	314.519	3290.41	3290.52	917	4	an	1.123819	FALSE
16	6	314.519	314.869	3290.52	3290.87	917	5	idea	0.254362	FALSE
16	6	314.869	315.049	3290.87	3291.05	917	6	of	0.373246	FALSE
16	6	315.049	315.139	3291.05	3291.14	917	7	the	2.071408	FALSE
16	6	315.139	315.529	3291.14	3291.53	917	8	size	4.787516	FALSE
16	6	315.529	315.629	3291.53	3291.63	917	9	of	0.401725	FALSE
16	6	315.629	315.759	3291.63	3291.76	917	10	the	0.998757	FALSE
16	6	315.759	316.004	3291.76	3292	917	11	Earth	13.018033	FALSE
16	6	316.408	316.483	3292.41	3292.48	917	12	I	8.882216	FALSE
16	6	316.483	316.543	3292.48	3292.54	917	13	will	5.618953	FALSE
16	6	316.543	316.773	3292.54	3292.77	917	14	tell	6.852203	FALSE
16	6	316.773	316.963	3292.77	3292.96	917	15	you	0.02353	FALSE
16	6	316.963	317.113	3292.96	3293.11	917	16	that	1.23516	FALSE
16	6	317.113	317.533	3293.11	3293.53	917	17	before	10.331884	FALSE
16	6	317.533	317.633	3293.53	3293.63	917	18	the	2.102019	FALSE
16	6	317.633	318.183	3293.63	3294.18	917	19	invention	7.499847	FALSE
16	6	318.183	318.273	3294.18	3294.27	917	20	of	0.039422	FALSE
16	6	318.273	319.072	3294.27	3295.07	917	21	electricity	6.686399	FALSE
16	6	319.412	319.527	3295.41	3295.53	917	22	it	3.768202	FALSE
16	6	319.527	319.677	3295.53	3295.68	917	23	was	0.57094	FALSE
16	6	319.677	320.207	3295.68	3296.21	917	24	necessary	7.395506	FALSE
16	6	320.207	320.357	3296.21	3296.36	917	25	to	0.644187	FALSE
16	6	320.357	320.997	3296.36	3297	917	26	maintain	8.186685	FALSE
16	6	320.997	321.367	3297	3297.37	917	27	over	10.787241	FALSE
16	6	321.367	321.467	3297.37	3297.47	917	28	the	5.716457	FALSE
16	6	321.467	321.837	3297.47	3297.84	917	29	span	8.811153	FALSE
16	6	321.837	321.927	3297.84	3297.93	917	30	of	0.018979	FALSE
16	6	321.927	322.017	3297.93	3298.02	917	31	the	4.975259	FALSE
16	6	322.017	322.447	3298.02	3298.45	917	32	six	8.757903	FALSE
16	6	322.447	323.05	3298.45	3299.05	917	33	continents	8.932868	FALSE
16	6	323.38	323.455	3299.38	3299.45	917	34	a	2.735995	FALSE
16	6	323.455	324.185	3299.45	3300.18	917	35	ver	13.865866	FALSE
16	6	324.185	324.605	3300.18	3300.61	917	37	army	7.531538	FALSE
16	6	324.605	324.705	3300.61	3300.7	917	38	of	0.161045	FALSE
16	6	324.705	325.025	3300.7	3301.03	917	39	four	8.309192	FALSE
16	6	325.025	325.445	3301.03	3301.45	917	40	hundred	2.051112	FALSE
16	6	325.445	325.545	3301.45	3301.55	917	41	and	3.37943	FALSE
16	6	325.545	326.045	3301.55	3302.05	917	42	sixty	3.153697	FALSE
16	6	326.045	326.245	3302.05	3302.24	917	43	two	12.164501	FALSE
16	6	326.245	326.915	3302.24	3302.91	917	44	thousand	1.684128	FALSE
16	6	326.915	327.315	3302.91	3303.32	917	45	five	11.387117	FALSE
16	6	327.315	327.745	3303.32	3303.74	917	46	hundred	0.365887	FALSE
16	6	327.745	327.885	3303.74	3303.89	917	47	and	2.016159	FALSE
16	6	327.885	328.365	3303.89	3304.36	917	48	eleven	7.558986	FALSE
16	6	328.365	329.125	3304.36	3305.12	917	49	street	14.62188	FALSE
16	6	329.125	329.657	3305.12	3305.66	917	52	l	9.385175	FALSE
16	6	330.286	330.721	3306.29	3306.72	918	1	Se	0	FALSE
16	6	330.721	330.911	3306.72	3306.91	918	3	from	5.706878	FALSE
16	6	330.911	330.971	3306.91	3306.97	918	4	a	4.785389	FALSE
16	6	330.971	331.62	3306.97	3307.62	918	5	distance	4.074374	FALSE
16	6	331.865	331.98	3307.86	3307.98	918	6	it	5.556115	FALSE
16	6	331.98	332.22	3307.98	3308.22	918	7	made	9.923817	FALSE
16	6	332.22	332.3	3308.22	3308.3	918	8	a	3.160011	FALSE
16	6	332.3	332.98	3308.3	3308.98	918	9	wonderful	7.674528	FALSE
16	6	332.98	333.579	3308.98	3309.58	918	10	spectacle	10.153718	FALSE
16	6	334.397	334.522	3310.4	3310.52	919	1	The	0	FALSE
16	6	334.522	335.052	3310.52	3311.05	919	2	movements	14.42938	FALSE
16	6	335.052	335.152	3311.05	3311.15	919	3	of	1.287865	FALSE
16	6	335.152	335.402	3311.15	3311.4	919	4	this	6.606304	FALSE
16	6	335.402	335.712	3311.4	3311.71	919	5	army	9.395392	FALSE
16	6	335.712	335.822	3311.71	3311.82	919	6	were	3.181361	FALSE
16	6	335.822	336.592	3311.82	3312.59	919	7	regulated	12.385355	FALSE
16	6	336.592	336.802	3312.59	3312.8	919	8	like	9.774368	FALSE
16	6	336.802	337.102	3312.8	3313.1	919	9	those	5.339296	FALSE
16	6	337.102	337.202	3313.1	3313.2	919	10	of	0.17155	FALSE
16	6	337.202	337.282	3313.2	3313.28	919	11	an	5.287838	FALSE
16	6	337.282	337.662	3313.28	3313.66	919	12	opera	9.644374	FALSE
16	6	337.662	338.151	3313.66	3314.15	919	13	ballet	14.11117	FALSE
16	6	338.9	339.265	3314.9	3315.26	920	1	First	0	FALSE
16	6	339.265	339.535	3315.26	3315.53	920	2	came	11.263486	FALSE
16	6	339.535	339.625	3315.53	3315.62	920	3	the	1.467865	FALSE
16	6	339.625	339.915	3315.62	3315.91	920	4	turn	10.746139	FALSE
16	6	339.915	340.035	3315.91	3316.03	920	5	of	1.271927	FALSE
16	6	340.035	340.155	3316.03	3316.15	920	6	the	1.029407	FALSE
16	6	340.155	340.825	3316.15	3316.82	920	7	lam	17.406621	FALSE
16	6	340.825	340.925	3316.82	3316.93	920	10	of	6.99199	FALSE
16	6	340.925	341.095	3316.93	3317.1	920	11	New	9.185029	FALSE
16	6	341.095	341.645	3317.1	3317.64	920	12	Zealand	5.327404	FALSE
16	6	341.645	341.795	3317.64	3317.8	920	13	and	4.813639	FALSE
16	6	341.795	342.439	3317.8	3318.44	920	14	Australia	3.863197	FALSE
16	6	342.908	343.353	3318.91	3319.35	921	1	Having	0	FALSE
16	6	343.353	343.653	3319.35	3319.65	921	2	set	10.291931	FALSE
16	6	343.653	343.853	3319.65	3319.85	921	3	their	5.710839	FALSE
16	6	343.853	344.303	3319.85	3320.3	921	4	lamps	16.848875	FALSE
16	6	344.303	344.703	3320.3	3320.7	921	5	al	8.859264	FALSE
16	6	344.942	345.087	3320.94	3321.09	921	7	they	7.343297	FALSE
16	6	345.087	345.237	3321.09	3321.24	921	8	would	6.837217	FALSE
16	6	345.237	345.427	3321.24	3321.43	921	9	go	5.655483	FALSE
16	6	345.427	345.587	3321.43	3321.59	921	10	off	6.396192	FALSE
16	6	345.587	345.747	3321.59	3321.75	921	11	to	2.427205	FALSE
16	6	345.747	346.072	3321.75	3322.07	921	12	bed	6.251272	FALSE
16	6	346.401	346.986	3322.4	3322.99	922	1	Next	0	FALSE
16	6	346.986	347.276	3322.99	3323.28	922	2	came	11.768824	FALSE
16	6	347.276	347.356	3323.28	3323.36	922	3	the	1.490525	FALSE
16	6	347.356	347.656	3323.36	3323.66	922	4	turn	10.25141	FALSE
16	6	347.656	347.766	3323.66	3323.77	922	5	of	1.213607	FALSE
16	6	347.766	347.886	3323.77	3323.89	922	6	the	1.251034	FALSE
16	6	347.886	348.556	3323.89	3324.56	922	7	lam	17.289984	FALSE
16	6	348.556	348.706	3324.56	3324.71	922	10	of	7.165378	FALSE
16	6	348.706	349.166	3324.71	3325.17	922	11	China	10.983786	FALSE
16	6	349.166	349.296	3325.17	3325.3	922	12	and	4.145516	FALSE
16	6	349.296	350.006	3325.3	3326.01	922	13	Siberia	12.894351	FALSE
16	6	350.006	350.176	3326.01	3326.18	922	14	to	5.412171	FALSE
16	6	350.176	350.506	3326.18	3326.51	922	15	enter	8.830826	FALSE
16	6	350.506	350.716	3326.51	3326.72	922	16	into	4.089506	FALSE
16	6	350.716	350.796	3326.72	3326.8	922	17	the	1.888786	FALSE
16	6	350.796	351.319	3326.8	3327.32	922	18	dance	11.170189	FALSE
16	6	351.778	352.313	3327.78	3328.31	923	1	Then	0	FALSE
16	6	352.313	352.553	3328.31	3328.55	923	2	they	7.245983	FALSE
16	6	352.553	352.843	3328.55	3328.84	923	3	too	11.475761	FALSE
16	6	352.843	353.023	3328.84	3329.02	923	4	would	4.903496	FALSE
16	6	353.023	353.513	3329.02	3329.51	923	5	disappear	10.455661	FALSE
16	6	353.513	353.723	3329.51	3329.72	923	6	into	3.702722	FALSE
16	6	353.723	353.803	3329.72	3329.8	923	7	the	0.979946	FALSE
16	6	353.803	354.292	3329.8	3330.29	923	8	wings	12.541888	FALSE
16	6	354.676	355.271	3330.68	3331.27	924	1	Then	0	FALSE
16	6	355.271	355.531	3331.27	3331.53	924	2	came	10.455091	FALSE
16	6	355.531	355.641	3331.53	3331.64	924	3	the	1.548224	FALSE
16	6	355.641	355.971	3331.64	3331.97	924	4	turn	9.403776	FALSE
16	6	355.971	356.091	3331.97	3332.09	924	5	of	1.269098	FALSE
16	6	356.091	356.171	3332.09	3332.17	924	6	the	0.90399	FALSE
16	6	356.171	356.851	3332.17	3332.85	924	7	lam	14.413262	FALSE
16	6	356.851	356.951	3332.85	3332.95	924	10	of	7.276395	FALSE
16	6	356.951	357.411	3332.95	3333.41	924	11	Russia	11.038598	FALSE
16	6	357.411	357.701	3333.41	3333.7	924	12	and	3.282316	FALSE
16	6	357.701	357.841	3333.7	3333.84	924	13	the	1.903175	FALSE
16	6	357.841	358.38	3333.84	3334.38	924	14	Indies	16.706049	FALSE
16	6	358.824	359.359	3334.82	3335.36	925	1	Then	0	FALSE
16	6	359.359	359.629	3335.36	3335.63	925	2	those	10.067665	FALSE
16	6	359.629	359.729	3335.63	3335.73	925	3	of	4.270976	FALSE
16	6	359.729	360.289	3335.73	3336.29	925	4	Africa	17.832007	FALSE
16	6	360.289	360.459	3336.29	3336.46	925	5	and	2.314755	FALSE
16	6	360.459	360.983	3336.46	3336.98	925	6	Europe	5.51906	FALSE
16	6	361.327	361.562	3337.33	3337.56	926	1	Then	0	FALSE
16	6	361.562	361.802	3337.56	3337.8	926	2	those	10.067665	FALSE
16	6	361.802	361.882	3337.8	3337.88	926	3	of	4.270976	FALSE
16	6	361.882	362.172	3337.88	3338.17	926	4	South	15.420453	FALSE
16	6	362.172	362.767	3338.17	3338.77	926	5	America	4.148669	FALSE
16	6	363.101	363.206	3339.1	3339.21	927	1	Then	0	FALSE
16	6	363.206	363.516	3339.21	3339.52	927	2	those	10.067665	FALSE
16	6	363.516	363.616	3339.52	3339.62	927	3	of	4.270976	FALSE
16	6	363.616	363.916	3339.62	3339.92	927	4	North	14.614341	FALSE
16	6	363.916	364.461	3339.92	3340.46	927	5	America	2.871183	FALSE
16	6	364.78	365.205	3340.78	3341.2	928	1	And	0	FALSE
16	6	365.205	365.705	3341.2	3341.7	928	2	never	11.051249	FALSE
16	6	365.705	365.905	3341.7	3341.9	928	3	would	7.951224	FALSE
16	6	365.905	366.055	3341.9	3342.05	928	4	they	6.005001	FALSE
16	6	366.055	366.375	3342.05	3342.38	928	5	make	8.013093	FALSE
16	6	366.375	366.425	3342.38	3342.43	928	6	a	2.634353	FALSE
16	6	366.425	367.045	3342.43	3343.05	928	7	mistake	3.192987	FALSE
16	6	367.045	367.195	3343.05	3343.2	928	8	in	3.846984	FALSE
16	6	367.195	367.495	3343.2	3343.49	928	9	their	3.428227	FALSE
16	6	367.495	367.785	3343.49	3343.78	928	10	order	13.661988	FALSE
16	6	367.785	367.895	3343.78	3343.89	928	11	of	1.893939	FALSE
16	6	367.895	368.335	3343.89	3344.34	928	12	entry	8.490647	FALSE
16	6	368.335	368.455	3344.34	3344.45	928	13	on	7.615372	FALSE
16	6	368.455	369.019	3344.45	3345.02	928	14	stage	10.738844	FALSE
16	6	369.458	369.673	3345.46	3345.67	929	1	It	0	FALSE
16	6	369.673	369.953	3345.67	3345.95	929	2	was	5.30481	FALSE
16	6	369.953	371.202	3345.95	3347.2	929	3	magnificent	13.527714	FALSE
16	6	372.23	372.575	3348.23	3348.57	930	1	Only	0	FALSE
16	6	372.575	372.675	3348.57	3348.68	930	2	the	5.151709	FALSE
16	6	372.675	373.368	3348.68	3349.37	930	3	lam	15.408583	FALSE
16	6	373.368	373.475	3349.37	3349.47	930	6	of	6.854909	FALSE
16	6	373.475	373.575	3349.47	3349.57	930	7	the	2.362476	FALSE
16	6	373.575	374.095	3349.57	3350.1	930	8	single	12.224552	FALSE
16	6	374.095	374.475	3350.1	3350.47	930	9	lamp	11.025808	FALSE
16	6	374.475	374.565	3350.47	3350.57	930	10	of	6.678817	FALSE
16	6	374.565	374.655	3350.57	3350.65	930	11	the	1.404466	FALSE
16	6	374.655	375.085	3350.65	3351.09	930	12	North	11.255751	FALSE
16	6	375.085	375.404	3351.09	3351.4	930	13	pole	8.969023	FALSE
16	6	375.594	375.769	3351.59	3351.77	930	14	and	5.125014	FALSE
16	6	375.769	375.959	3351.77	3351.96	930	15	his	6.811092	FALSE
16	6	375.959	376.449	3351.96	3352.45	930	16	colleague	12.521889	FALSE
16	6	376.449	376.539	3352.45	3352.54	930	17	at	5.463871	FALSE
16	6	376.539	376.639	3352.54	3352.64	930	18	the	0.54536	FALSE
16	6	376.639	377.099	3352.64	3353.1	930	19	single	11.881896	FALSE
16	6	377.099	377.379	3353.1	3353.38	930	20	lamp	1.42781	FALSE
16	6	377.379	377.489	3353.38	3353.49	930	21	of	0.485163	FALSE
16	6	377.489	377.559	3353.49	3353.56	930	22	the	0.098625	FALSE
16	6	377.559	377.939	3353.56	3353.94	930	23	South	0.381128	FALSE
16	6	377.939	378.259	3353.94	3354.26	930	24	pole	0.112313	FALSE
16	6	378.259	378.909	3354.26	3354.91	930	25	led	11.028357	FALSE
16	6	378.909	379.369	3354.91	3355.37	930	26	lives	15.298938	FALSE
16	6	379.369	379.509	3355.37	3355.51	930	27	of	2.486308	FALSE
16	6	379.509	379.912	3355.51	3355.91	930	28	leisure	11.522213	FALSE
16	6	380.271	380.496	3356.27	3356.5	930	29	they	10.309761	FALSE
16	6	380.496	380.926	3356.5	3356.93	930	30	worked	11.947466	FALSE
16	6	380.926	381.326	3356.93	3357.33	930	31	twice	12.186027	FALSE
16	6	381.326	381.376	3357.33	3357.38	930	32	a	1.840421	FALSE
16	6	381.376	381.725	3357.38	3357.72	930	33	year	2.73923	FALSE
17	6	382.889	383.174	3358.89	3359.17	931	1	When	0	FALSE
17	6	383.174	383.344	3359.17	3359.34	931	2	one	7.537566	FALSE
17	6	383.344	383.704	3359.34	3359.7	931	3	wants	7.190884	FALSE
17	6	383.704	383.794	3359.7	3359.79	931	4	to	0.267975	FALSE
17	6	383.794	383.954	3359.79	3359.95	931	5	be	4.313552	FALSE
17	6	383.954	384.399	3359.95	3360.4	931	6	witty	12.20833	FALSE
17	6	384.618	384.743	3360.62	3360.74	931	7	it	7.880016	FALSE
17	6	384.743	384.923	3360.74	3360.92	931	8	can	4.681942	FALSE
17	6	384.923	385.353	3360.92	3361.35	931	9	happen	9.235605	FALSE
17	6	385.353	385.503	3361.35	3361.5	931	10	that	2.532543	FALSE
17	6	385.503	385.793	3361.5	3361.79	931	11	one	3.866422	FALSE
17	6	385.793	386.253	3361.79	3362.25	931	12	bends	14.62046	FALSE
17	6	386.253	386.313	3362.25	3362.31	931	13	the	3.048684	FALSE
17	6	386.313	386.773	3362.31	3362.77	931	14	truth	4.349348	FALSE
17	6	386.773	386.823	3362.77	3362.82	931	15	a	6.837073	FALSE
17	6	386.823	387.158	3362.82	3363.16	931	16	little	0.931282	FALSE
17	6	387.816	387.861	3363.82	3363.86	932	1	I	0	FALSE
17	6	387.861	388.561	3363.86	3364.56	932	2	have	6.037737	FALSE
17	6	388.561	388.591	3364.56	3364.59	932	3	not	5.262887	FALSE
17	6	388.591	388.711	3364.59	3364.71	932	4	been	2.948233	FALSE
17	6	388.711	389.451	3364.71	3365.45	932	5	entirely	11.384829	FALSE
17	6	389.451	389.881	3365.45	3365.88	932	6	honest	5.078981	FALSE
17	6	389.881	390.021	3365.88	3366.02	932	7	in	4.722198	FALSE
17	6	390.021	390.381	3366.02	3366.38	932	8	telling	6.482352	FALSE
17	6	390.381	390.521	3366.38	3366.52	932	9	you	0.732668	FALSE
17	6	390.521	390.801	3366.52	3366.8	932	10	about	3.210178	FALSE
17	6	390.801	390.911	3366.8	3366.91	932	11	the	2.465274	FALSE
17	6	390.911	391.79	3366.91	3367.79	932	12	lam	17.957972	FALSE
17	6	392.294	392.379	3368.29	3368.38	933	1	I	0	FALSE
17	6	392.379	392.699	3368.38	3368.7	933	2	run	11.383283	FALSE
17	6	392.699	392.849	3368.7	3368.85	933	3	the	3.458762	FALSE
17	6	392.849	393.179	3368.85	3369.18	933	4	risk	5.95989	FALSE
17	6	393.179	393.319	3369.18	3369.32	933	5	of	0.206053	FALSE
17	6	393.319	393.619	3369.32	3369.62	933	6	giving	6.874515	FALSE
17	6	393.619	393.699	3369.62	3369.7	933	7	a	4.683746	FALSE
17	6	393.699	394.189	3369.7	3370.19	933	8	f	10.59867	FALSE
17	6	394.189	394.639	3370.19	3370.64	933	11	idea	14.558045	FALSE
17	6	394.639	394.759	3370.64	3370.76	933	12	of	2.908335	FALSE
17	6	394.759	394.929	3370.76	3370.93	933	13	our	7.552187	FALSE
17	6	394.929	395.469	3370.93	3371.47	933	14	planet	10.528961	FALSE
17	6	395.469	395.609	3371.47	3371.61	933	15	to	2.857417	FALSE
17	6	395.609	395.919	3371.61	3371.92	933	16	those	5.885753	FALSE
17	6	395.919	395.999	3371.92	3372	933	17	who	0.984025	FALSE
17	6	395.999	396.249	3372	3372.25	933	18	do	5.101012	FALSE
17	6	396.249	396.279	3372.25	3372.28	933	19	not	0.397892	FALSE
17	6	396.279	396.489	3372.28	3372.49	933	20	know	3.580564	FALSE
17	6	396.489	396.728	3372.49	3372.73	933	21	it	2.621398	FALSE
17	6	397.386	398.031	3373.39	3374.03	934	1	Men	0	FALSE
17	6	398.031	398.341	3374.03	3374.34	934	2	take	11.588564	FALSE
17	6	398.341	398.511	3374.34	3374.51	934	3	up	4.916369	FALSE
17	6	398.511	398.841	3374.51	3374.84	934	4	very	9.570076	FALSE
17	6	398.841	399.071	3374.84	3375.07	934	5	little	0.889052	FALSE
17	6	399.071	399.561	3375.07	3375.56	934	6	space	1.752762	FALSE
17	6	399.561	399.681	3375.56	3375.68	934	7	on	2.715049	FALSE
17	6	399.681	399.851	3375.68	3375.85	934	8	the	1.234532	FALSE
17	6	399.851	400.165	3375.85	3376.16	934	9	Earth	8.339913	FALSE
17	6	401.043	401.198	3377.04	3377.2	935	1	If	0	FALSE
17	6	401.198	401.318	3377.2	3377.32	935	2	the	3.891263	FALSE
17	6	401.318	401.618	3377.32	3377.62	935	3	two	8.867345	FALSE
17	6	401.618	401.998	3377.62	3378	935	4	billion	13.625182	FALSE
17	6	401.998	402.408	3378	3378.41	935	5	people	3.345343	FALSE
17	6	402.408	402.528	3378.41	3378.53	935	6	who	2.383605	FALSE
17	6	402.528	402.978	3378.53	3378.98	935	7	inhabit	9.064401	FALSE
17	6	402.978	403.178	3378.98	3379.18	935	8	the	1.052967	FALSE
17	6	403.178	403.438	3379.18	3379.44	935	9	Earth	4.063294	FALSE
17	6	403.438	403.568	3379.44	3379.57	935	10	were	6.092212	FALSE
17	6	403.568	403.688	3379.57	3379.69	935	11	to	2.143022	FALSE
17	6	403.688	404.118	3379.69	3380.12	935	12	stand	9.784949	FALSE
17	6	404.118	404.698	3380.12	3380.7	935	13	upright	11.369641	FALSE
17	6	404.698	404.828	3380.7	3380.83	935	14	and	2.281527	FALSE
17	6	404.828	405.278	3380.83	3381.28	935	15	squash	18.743473	FALSE
17	6	405.278	405.678	3381.28	3381.68	935	16	together	7.521686	FALSE
17	6	405.678	405.768	3381.68	3381.77	935	17	a	5.3605	FALSE
17	6	405.768	406.218	3381.77	3382.22	935	18	little	6.224311	FALSE
17	6	406.218	406.558	3382.22	3382.56	935	19	like	4.978405	FALSE
17	6	406.558	406.688	3382.56	3382.69	935	20	for	11.571682	FALSE
17	6	406.688	406.718	3382.69	3382.72	935	21	a	2.324007	FALSE
17	6	406.718	407.225	3382.72	3383.22	935	22	meeting	11.079296	FALSE
17	6	407.794	407.909	3383.79	3383.91	935	23	they	7.540776	FALSE
17	6	407.909	408.169	3383.91	3384.17	935	24	would	2.335952	FALSE
17	6	408.169	408.679	3384.17	3384.68	935	25	easily	9.927702	FALSE
17	6	408.679	409.019	3384.68	3385.02	935	26	fit	9.069076	FALSE
17	6	409.019	409.229	3385.02	3385.23	935	27	on	4.631249	FALSE
17	6	409.229	409.589	3385.23	3385.59	935	28	one	4.053126	FALSE
17	6	409.589	410.099	3385.59	3386.1	935	29	public	13.830776	FALSE
17	6	410.099	410.539	3386.1	3386.54	935	30	square	2.827053	FALSE
17	6	410.539	410.979	3386.54	3386.98	935	31	twenty	12.779442	FALSE
17	6	410.979	411.399	3386.98	3387.4	935	32	miles	3.084914	FALSE
17	6	411.399	411.689	3387.4	3387.69	935	33	long	4.366797	FALSE
17	6	411.689	411.939	3387.69	3387.94	935	34	and	2.634695	FALSE
