word,lemma,onset,offset,logfreq,pos,section,top_down,bottom_up,left_corner,sentence_id,surprisal
什么,什么,514.25,514.55,9.138085113257745,DET,4,3,2,3,1111,6.247833701922321
意思,意思,514.55,514.94,6.989085465191689,NOUN,4,2,5,3,1111,7.376075159492009
钦佩,钦佩,515.77,516.34,3.2885511301109243,VERB,4,3,1,2,1112,7.78675299535011
嘛,嘛,516.34,516.69,3.045759767153639,INTJ,4,1,2,2,1112,4.059709940296884
就是,就是,517.26,517.59,9.456678438683554,ADV,4,3,2,3,1113,4.210344777313676
承认,承认,517.59,518.05,7.311190995935014,VERB,4,2,1,2,1113,7.913436175114981
我,我,518.34,518.5,10.534098233242508,PRON,4,3,2,3,1113,1.658485898042818
是,是,518.5,518.64,11.813576063887458,VERB,4,2,1,2,1113,1.3678737271476356
星球,星球,518.64,518.96,2.7995348912243885,NOUN,4,6,2,3,1113,7.529175413631047
上,上,518.96,519.1,10.760238470227222,PART,4,1,2,2,1113,2.6486962649585712
最,最,519.1,519.3,8.982441783369733,ADV,4,6,2,3,1113,1.8547978404941556
美,美,519.3,519.49,7.968423718958465,VERB,4,2,3,3,1113,3.756305599354605
的,的,519.49,519.62,13.549001743000456,PART,4,1,2,2,1113,0.6018459671151306
人,人,519.62,519.79,10.91693258096741,NOUN,4,2,3,3,1113,2.7359262346086237
服饰,服饰,520.27,520.53,3.820083139729281,NOUN,4,5,2,3,1114,7.330689391776599
最,最,520.53,520.67,8.982441783369733,ADV,4,3,2,3,1114,2.22887278087873
好,好,520.67,520.84,9.374807143197954,VERB,4,2,4,3,1114,2.713082226157284
的,的,520.84,521.01,13.549001743000456,PART,4,1,2,2,1114,1.1833453725626797
人,人,521.01,521.12,10.91693258096741,NOUN,4,2,3,3,1114,3.1104613117228688
最,最,521.3,521.45,8.982441783369733,ADV,4,6,2,3,1115,2.436507374797764
富有,富有,521.45,521.87,5.760943851454723,VERB,4,2,4,3,1115,7.552219246759407
的,的,521.87,521.95,13.549001743000456,PART,4,1,2,2,1115,1.548587603081488
人,人,521.95,522.12,10.91693258096741,NOUN,4,2,3,3,1115,1.7417845743973432
最,最,522.12,522.26,8.982441783369733,ADV,4,3,2,3,1116,2.436507374797764
聪明,聪明,522.26,522.68,5.467963090012321,VERB,4,2,5,3,1116,8.590117433441142
的,的,522.68,522.76,13.549001743000456,PART,4,1,2,2,1116,1.278466953464803
人,人,522.76,522.93,10.91693258096741,NOUN,4,2,8,3,1116,2.1705359262594297
可,可,523.49,523.7,9.183302315982594,VERB,4,3,2,3,1117,2.490301015859763
您,您,523.7,524.02,6.6503217384912015,PRON,4,2,2,2,1117,4.53064768540302
是,是,524.54,524.71,11.813576063887458,VERB,4,2,1,2,1117,1.5455080077816947
您,您,524.71,524.85,6.6503217384912015,PRON,4,6,2,3,1117,3.533322375549512
的,的,524.85,524.98,13.549001743000456,PART,4,1,2,2,1117,1.101432224206475
星球,星球,524.98,525.29,2.7995348912243885,NOUN,4,2,3,3,1117,7.978446143559974
上,上,525.29,525.44,10.760238470227222,VERB,4,1,2,2,1117,3.0635947019934218
唯一,唯一,525.44,525.76,-0.2757535015865071,ADJ,4,3,2,3,1117,5.042164244155921
的,的,525.76,525.84,13.549001743000456,PART,4,1,2,2,1117,3.0890344750411813
人,人,525.84,526.02,10.91693258096741,NOUN,4,2,4,3,1117,3.089228432476811
呀,呀,526.02,526.19,4.512188293617776,PART,4,1,2,2,1117,3.2376912323116502
让,让,526.97,527.12,8.070404713120041,VERB,4,4,1,2,1118,2.878987834949139
我,我,527.12,527.24,10.534098233242508,PRON,4,2,2,2,1118,1.4441342935787391
高兴,高兴,527.24,527.74,6.050304047130416,VERB,4,3,5,4,1118,4.7714066148959855
吧,吧,527.74,527.89,6.177194870782348,PART,4,1,2,2,1118,2.051142228447822
请,请,528.27,528.59,7.182965145826051,VERB,4,4,1,2,1119,3.1130030087187417
你,你,528.59,528.8,9.315711767574822,PRON,4,2,2,2,1119,1.780139933464657
还是,还是,529.09,529.39,8.436614606852991,ADV,4,4,2,3,1119,5.060009781151386
来,来,529.39,529.46,10.289595344182525,VERB,4,2,1,2,1119,2.0898136477441835
钦佩,钦佩,529.46,529.93,3.2885511301109243,VERB,4,2,1,2,1119,8.691938692882436
我,我,529.93,530.05,10.534098233242508,PRON,4,2,8,3,1119,1.6916456052969624
吧,吧,530.05,530.25,6.177194870782348,PART,4,1,2,2,1119,2.088262818599516
小王子,小王子,531.08,531.79,-0.807436326962073,NOUN,4,4,2,3,1120,9.25066185882096
轻轻,轻轻,531.79,532.19,-4.074541934925921,VERB,4,4,2,3,1120,4.8649085037449
地,地,532.19,532.27,10.18742007921881,PART,4,1,2,2,1120,3.4582457597139395
耸了耸,耸耸,532.27,532.72,-0.5293290953305504,VERB,4,2,1,2,1120,13.492073909143235
肩膀,肩膀,532.72,533.12,4.04768961684968,NOUN,4,2,5,3,1120,11.174035032074215
说道,说道,533.44,533.8,5.742294603489565,VERB,4,3,2,3,1121,5.939473702288655
我,我,534.27,534.47,10.534098233242508,PRON,4,2,2,2,1122,1.6865386857575142
钦佩,钦佩,534.47,535.01,3.2885511301109243,VERB,4,2,1,2,1122,7.348781918496666
你,你,535.01,535.28,9.315711767574822,PRON,4,2,5,3,1122,1.7945469960026927
可是,可是,536.01,536.49,7.153053199881483,ADV,4,3,2,3,1123,4.269498876170986
这,这,537.05,537.17,11.129278789292488,PRON,4,2,2,2,1124,1.9479428615813617
有,有,537.17,537.29,11.141756531663797,VERB,4,2,1,2,1124,2.086525784963708
什么,什么,537.29,537.61,9.138085113257745,DET,4,5,2,3,1124,5.005188857094642
能,能,537.61,537.78,9.42263949445072,NOUN,4,2,1,2,1124,3.0159585235581794
使,使,537.78,537.91,9.423635910402565,VERB,4,2,1,2,1124,3.795504319780112
你,你,537.91,538.06,9.315711767574822,PRON,4,2,2,2,1124,1.650044685213076
这样,这样,538.06,538.31,9.279369482806482,ADV,4,4,2,3,1124,2.996717051151452
感,感,538.31,538.44,7.157765078827559,VERB,4,2,1,2,1124,2.604124411792917
兴趣,兴趣,538.44,538.73,6.902116410403668,NOUN,4,2,8,3,1124,7.80153002524106
的,的,538.73,538.9,13.549001743000456,PART,4,1,5,2,1124,2.5723821293662845
于是,于是,539.76,539.97,6.920148168912099,ADV,4,3,2,3,1125,4.715857867604481
小王子,小王子,539.97,540.37,-0.807436326962073,NOUN,4,2,2,2,1125,9.029662083691896
就,就,540.37,540.51,10.143313771089671,ADV,4,3,2,3,1125,2.942882209084442
走开,走开,540.51,540.88,2.5151124918450662,VERB,4,2,1,2,1125,6.924961063738561
了,了,540.88,541.03,11.717088826693631,PART,4,1,4,2,1125,2.930152711831433
小王子,小王子,541.69,542.13,-0.807436326962073,NOUN,4,3,2,3,1126,9.25066185882096
在,在,542.13,542.25,11.76214703363635,ADP,4,3,1,2,1126,2.605677176679844
路上,路上,542.25,542.65,5.778726049977287,NOUN,4,2,3,3,1126,4.638980306434338
自言自语,言语,542.87,543.48,4.49710601875595,VERB,4,4,2,3,1126,12.561142026515121
地,地,543.48,543.59,10.18742007921881,PART,4,1,2,2,1126,3.90129647069814
说,说,543.59,543.8,10.280013362803595,VERB,4,3,1,2,1126,2.0795908192339927
了,了,543.8,543.9,11.717088826693631,PART,4,1,2,2,1126,3.685639752127429
一,一,543.9,544.01,11.4288871621941,NUM,4,4,2,3,1126,1.9556180550646944
句,句,544.01,544.23,6.844107028103038,NUM,4,2,3,3,1126,2.347663342227963
这些,这些,544.93,545.28,9.35458442856651,DET,4,5,2,3,1127,5.769175815855807
大人,大人,545.28,545.67,4.335039843449545,NOUN,4,2,3,3,1127,4.845689968458002
肯定,肯定,546.06,546.5,7.350020866146069,ADV,4,3,2,3,1128,6.722331771558213
是,是,546.5,546.67,11.813576063887458,VERB,4,2,1,2,1128,1.297749199644541
十分,十分,546.67,546.95,8.082976077518726,ADV,4,3,2,3,1128,6.009227117072959
古怪,古怪,546.95,547.34,3.394810361337304,VERB,4,2,6,3,1128,7.464438306519318
的,的,547.34,547.48,13.549001743000456,PART,4,1,7,2,1128,1.3816589691990226
小王子,小王子,548.4,548.98,-0.807436326962073,NOUN,4,3,2,3,1129,9.25066185882096
所,所,548.98,549.12,9.89196729849819,PART,4,7,1,2,1129,3.366033813458157
访问,访问,549.12,549.37,6.74419463061303,VERB,4,2,4,3,1129,9.390000928039449
的,的,549.37,549.48,13.549001743000456,PART,4,1,2,2,1129,1.4732795015269715
下,下,549.48,549.65,9.7626488406527,DET,4,2,1,2,1129,3.163520229507887
一,一,549.65,549.79,11.4288871621941,NUM,4,2,1,2,1129,1.5490402609602083
个,个,549.79,549.88,10.347959152135804,NUM,4,2,4,3,1129,2.5914230537189376
星球,星球,549.88,550.2,2.7995348912243885,NOUN,4,2,3,3,1129,8.30954935446271
上,上,550.2,550.39,10.760238470227222,PART,4,1,2,2,1129,3.2866500738569986
住,住,550.76,550.92,7.88222887754296,VERB,4,2,1,2,1129,3.7482751021780953
着,着,550.92,551.03,9.759306279287683,PART,4,1,1,1,1129,3.134247082025441
一,一,551.03,551.14,11.4288871621941,NUM,4,3,1,2,1129,2.2908524741975924
个,个,551.14,551.24,10.347959152135804,NUM,4,2,3,3,1129,3.009329799517824
酒鬼,酒鬼,551.24,551.85,-1.374365790254617,VERB,4,2,6,3,1129,8.48866888267765
访问,访问,552.6,552.85,6.74419463061303,NOUN,4,4,1,2,1130,7.766906966564991
时间,时间,552.85,553.1,8.816008211985327,NOUN,4,1,2,2,1130,6.696837446846708
非常,非常,553.1,553.34,7.984995128844476,ADV,4,3,2,3,1130,7.454820840842207
短,短,553.34,553.61,6.691553825450445,VERB,4,2,4,3,1130,2.7689744046086044
可是,可是,554.13,554.59,7.153053199881483,ADV,4,3,2,3,1131,4.269498876170986
他,他,555.0,555.12,10.667244187208931,PRON,4,2,2,2,1131,3.756980746089011
却,却,555.12,555.26,8.332593441509932,ADV,4,3,2,3,1131,2.8286172375435337
使,使,555.26,555.37,9.423635910402565,VERB,4,2,1,2,1131,2.954960122687251
小王子,小王子,555.37,555.78,-0.807436326962073,NOUN,4,2,2,2,1131,8.157295405317273
非常,非常,555.78,556.1,7.984995128844476,ADV,4,4,2,3,1131,5.359753428785989
忧伤,忧伤,556.1,556.49,3.604872649780967,VERB,4,2,8,3,1131,7.176847283429639
你,你,557.35,557.49,9.315711767574822,PRON,4,4,2,3,1132,1.8553372372179044
在,在,557.49,557.6,11.76214703363635,ADV,4,3,2,3,1132,1.7748918106613922
干,干,557.6,557.77,6.450310851751571,VERB,4,2,1,2,1132,4.304375297011892
什么,什么,557.77,558.11,9.138085113257745,DET,4,2,5,3,1132,4.6915068300011225
小王子,小王子,559.06,559.62,-0.807436326962073,NOUN,4,3,2,3,1133,9.25066185882096
问,问,559.62,559.77,7.875194154710013,VERB,4,2,1,2,1133,4.635850528971102
酒鬼,酒鬼,559.77,560.14,-1.374365790254617,VERB,4,2,5,3,1133,7.80771683167559
这个,这个,560.71,560.91,9.35483241411797,PRON,4,4,1,2,1134,3.5527063287852174
酒鬼,酒鬼,560.91,561.3,-1.374365790254617,NOUN,4,1,2,2,1134,8.483632569114635
默默,默默,561.3,561.58,3.8812338466082656,ADV,4,4,2,3,1134,7.245075462746991
地,地,561.58,561.67,10.18742007921881,PART,4,1,2,2,1134,2.7828192086964023
坐,坐,561.67,561.84,6.3428728968540975,VERB,4,2,1,2,1134,4.527218460259207
在,在,561.84,561.95,11.76214703363635,ADP,4,2,1,2,1134,1.4441286253621437
那里,那里,561.95,562.27,7.1518451170901125,PRON,4,2,6,3,1134,4.6554008129325934
面前,面前,562.91,563.22,6.584266392719052,NOUN,4,3,2,3,1135,5.650892859946161
有,有,563.22,563.32,11.141756531663797,VERB,4,2,1,2,1135,1.906353326258349
一,一,563.32,563.43,11.4288871621941,NUM,4,3,2,3,1135,1.8878497026627463
堆,堆,563.43,563.56,4.661474902198559,NUM,4,2,1,2,1135,2.714535900606312
酒瓶子,酒瓶子,563.56,564.11,-0.7402387880937957,NOUN,4,2,6,3,1135,10.224075043528071
有的,有的,564.74,564.98,1.044156102872051,PRON,4,3,2,3,1136,4.018941087788303
装,装,564.98,565.15,5.801039243474679,VERB,4,2,1,2,1136,2.8985140099079425
着,着,565.15,565.24,9.759306279287683,PART,4,1,1,1,1136,3.474700639466405
酒,酒,565.24,565.49,6.183955057720049,NOUN,4,2,4,3,1136,3.778959223676895
有的,有的,565.95,566.2,1.044156102872051,PRON,4,3,2,3,1137,4.018941087788303
是,是,566.2,566.33,11.813576063887458,VERB,4,2,1,2,1137,1.8828699791943329
空,空,566.33,566.59,5.657382451821884,VERB,4,4,2,3,1137,3.160805883143881
的,的,566.59,566.77,13.549001743000456,PART,4,1,6,2,1137,1.0651786062529929
我,我,567.9,568.12,10.534098233242508,PRON,4,3,2,3,1138,1.6865386857575142
喝酒,喝酒,568.12,569.08,3.932648823221802,VERB,4,2,1,2,1138,6.447309129745316
他,他,569.88,570.12,10.667244187208931,PRON,4,3,2,3,1139,2.701978144667742
阴沉,阴沉,570.12,570.51,3.1117804719166577,VERB,4,4,1,2,1139,8.971116725957991
忧郁,忧郁,570.51,570.83,4.128617156164197,VERB,4,1,2,2,1139,7.41455353663458
地,地,570.83,570.92,10.18742007921881,PART,4,1,2,2,1139,4.368251916543928
回答,回答,570.92,571.21,6.903608693768208,VERB,4,2,1,2,1139,8.360954956946554
道,道,571.21,571.38,7.746548361771867,VERB,4,2,7,3,1139,3.877804854440596
你,你,571.99,572.27,9.315711767574822,PRON,4,4,2,3,1140,1.8553372372179044
为什么,为什么,572.42,572.86,7.606330699950996,ADV,4,3,2,3,1140,7.592700460517191
喝酒,喝酒,572.86,573.43,3.932648823221802,VERB,4,2,4,3,1140,7.010332545248298
小王子,小王子,573.98,574.49,-0.807436326962073,NOUN,4,3,2,3,1141,9.25066185882096
问道,问道,574.49,574.86,-1.1647520911726548,VERB,4,2,4,3,1141,8.151789258889226
为了,为了,575.61,576.19,8.741264791959512,ADP,4,3,1,2,1142,5.855906389084932
忘却,忘却,576.71,577.72,1.5640220489036178,NOUN,4,3,4,4,1142,6.71954595113021
酒鬼,酒鬼,578.42,578.89,-1.374365790254617,NOUN,4,3,2,3,1143,8.257668226870834
回答,回答,578.89,579.32,6.903608693768208,NOUN,4,2,4,3,1143,6.800488260288315
小王子,小王子,580.16,580.75,-0.807436326962073,NOUN,4,3,2,3,1144,9.25066185882096
已经,已经,580.96,581.17,8.725070890290654,ADV,4,3,2,3,1144,6.337112531971908
有些,有些,581.17,581.48,7.827615632170556,ADV,4,2,2,2,1144,7.243981352338592
可怜,可怜,581.48,581.89,5.21398965802397,VERB,4,2,1,2,1144,7.65175250284549
酒鬼,酒鬼,581.89,582.27,-1.374365790254617,VERB,4,2,5,3,1144,9.202390337093474
他,他,582.72,582.84,10.667244187208931,PRON,4,4,2,3,1145,2.701978144667742
问道,问道,582.84,583.15,-1.1647520911726548,VERB,4,2,1,2,1145,7.933674058268995
忘却,忘却,583.76,584.33,1.5640220489036178,NOUN,4,3,1,2,1146,7.622456054563971
什么,什么,584.33,584.63,9.138085113257745,PRON,4,2,6,3,1146,5.739756543064717
呢,呢,584.63,584.91,8.01806027407455,PART,4,1,2,2,1146,2.8481790080317197
酒鬼,酒鬼,585.86,586.18,-1.374365790254617,VERB,4,5,1,2,1147,8.257668226870834
垂,垂,586.18,586.32,2.3329202927901185,VERB,4,1,2,2,1147,5.035176733767436
下,下,586.32,586.46,9.7626488406527,VERB,4,1,2,2,1147,3.646582388953085
脑袋,脑袋,586.46,586.82,2.756903855319598,NOUN,4,3,2,3,1147,9.14581015554652
坦白,坦白,586.82,587.27,3.4450866672318763,NOUN,4,2,1,2,1147,6.448764264625831
道,道,587.27,587.5,7.746548361771867,VERB,4,2,5,3,1147,3.2361285437472778
为了,为了,588.35,588.76,8.741264791959512,ADP,4,2,1,2,1148,5.855906389084932
忘却,忘却,588.76,589.53,1.5640220489036178,VERB,4,3,1,2,1148,6.71954595113021
我,我,589.95,590.19,10.534098233242508,PRON,4,4,2,3,1148,1.45649811598048
的,的,590.19,590.34,13.549001743000456,PART,4,1,2,2,1148,1.295282576962112
羞愧,羞愧,590.34,591.13,2.842114784888392,NOUN,4,2,7,3,1148,9.792953964441129
你,你,592.15,592.29,9.315711767574822,PRON,4,4,2,3,1149,1.8553372372179044
羞愧,羞愧,592.29,592.64,2.842114784888392,VERB,4,2,1,2,1149,10.72871895791354
什么,什么,592.64,592.91,9.138085113257745,PRON,4,2,4,3,1149,5.309331935269057
呢,呢,592.91,593.19,8.01806027407455,INTJ,4,1,2,2,1149,2.36324373342817
小王子,小王子,593.91,594.6,-0.807436326962073,NOUN,4,3,2,3,1150,9.25066185882096
很,很,594.79,594.98,9.553131814577668,ADV,4,3,2,3,1150,1.3607931989755249
想,想,594.98,595.19,8.367560058756213,VERB,4,2,1,2,1150,2.550351941858542
救助,救助,595.19,595.59,4.938566267520553,VERB,4,2,1,2,1150,10.491644824931962
他,他,595.59,595.8,10.667244187208931,PRON,4,2,6,3,1150,2.532495229184474
我,我,596.65,597.16,10.534098233242508,PRON,4,3,2,3,1151,1.6865386857575142
羞愧,羞愧,597.16,597.9,2.842114784888392,VERB,4,2,1,2,1151,10.096715281928125
我,我,598.39,598.92,10.534098233242508,PRON,4,3,2,3,1151,0.8938086432355514
喝酒,喝酒,598.92,600.45,3.932648823221802,VERB,4,2,5,3,1151,6.9657718240858975
酒鬼,酒鬼,601.05,601.34,-1.374365790254617,NOUN,4,3,2,3,1152,8.257668226870834
说,说,601.34,601.48,10.280013362803595,VERB,4,2,1,2,1152,3.1117778270727703
完,完,601.48,601.6,6.155460884700754,VERB,4,6,3,4,1152,3.125092356819454
以后,以后,601.6,602.01,8.422629732746278,PART,4,1,2,2,1152,5.922738428152691
就,就,602.48,602.59,10.143313771089671,ADV,4,2,1,2,1152,2.602597953289852
再也,再也,602.59,602.99,-2.4304184645039304,ADV,4,2,3,3,1152,4.800059503056808
不,不,602.99,603.1,10.967124178394917,ADV,4,2,2,2,1152,0.0091974106720284
开口,开口,603.1,603.51,4.318181206625128,VERB,4,2,1,2,1152,7.287419782689147
了,了,603.51,603.71,11.717088826693631,PART,4,1,6,2,1152,2.3878008926140204
小王子,小王子,604.52,604.94,-0.807436326962073,NOUN,4,3,2,3,1153,9.25066185882096
迷惑不解,迷惑,604.94,605.53,3.887955697294187,VERB,4,4,2,3,1153,13.50667812168576
地,地,605.53,605.6,10.18742007921881,PART,4,1,2,2,1153,4.719989224149949
离开,离开,605.6,605.98,6.842847623056035,VERB,4,2,1,2,1153,6.938441210778691
了,了,605.98,606.16,11.717088826693631,PART,4,1,4,2,1153,3.0518508623567127
在,在,606.78,606.93,11.76214703363635,ADP,4,3,1,2,1154,2.1052120338629714
旅途,旅途,606.93,607.19,3.161034825178351,NOUN,4,3,2,3,1154,6.320342351587816
中,中,607.19,607.35,11.01019816111366,PART,4,1,3,2,1154,2.216217863993124
他,他,607.61,607.73,10.667244187208931,PRON,4,2,2,2,1155,2.701978144667742
自言自语,言语,607.73,608.39,4.49710601875595,VERB,4,4,2,3,1155,10.657305987685586
地,地,608.39,608.49,10.18742007921881,PART,4,1,2,2,1155,3.6744216590139738
说道,说道,608.49,608.9,5.742294603489565,VERB,4,2,1,2,1155,5.80141064474719
这些,这些,609.64,610.01,9.35458442856651,DET,4,4,2,3,1156,5.769175815855807
大人,大人,610.01,610.53,4.335039843449545,NOUN,4,2,3,3,1156,4.845689968458002
确实,确实,610.91,611.42,6.733212588206272,ADV,4,3,2,3,1156,5.586959879925374
真,真,611.42,611.62,7.317612726628162,ADV,4,2,2,2,1156,2.97364520006192
叫,叫,611.62,611.81,6.116971013472702,VERB,4,2,1,2,1156,3.4052456237721342
怪,怪,611.81,612.18,4.615536271987269,VERB,4,2,8,3,1156,4.238687331005779
第四,第四,0.13,0.49,-0.0161293819298835,NUM,5,4,1,2,1157,5.105924047430247
个,个,0.49,0.57,10.347959152135804,NUM,5,2,3,3,1157,2.605130144395141
行星,行星,0.57,1.06,3.0916331879311945,NOUN,5,2,3,3,1157,7.237139226101653
是,是,1.29,1.48,11.813576063887458,VERB,5,2,1,2,1157,1.202597814465428
一,一,1.48,1.56,11.4288871621941,NUM,5,5,1,2,1157,2.435800177891527
个,个,1.56,1.67,10.347959152135804,NUM,5,2,3,3,1157,3.5239306881828707
实业家,实业家,1.67,2.27,2.926060600304672,NOUN,5,2,3,3,1157,13.112656920367286
的,的,2.27,2.38,13.549001743000456,PART,5,1,2,2,1157,1.3000484032538993
星球,星球,2.38,2.84,2.7995348912243885,NOUN,5,2,5,3,1157,7.998590162943257
这,这,3.41,3.57,11.129278789292488,DET,5,4,1,2,1158,1.9479428615813617
个,个,3.57,3.65,10.347959152135804,NUM,5,2,3,3,1158,1.6047634672038555
人,人,3.65,3.82,10.91693258096741,NOUN,5,2,3,3,1158,2.8138442788593903
忙,忙,4.05,4.21,5.450643525806591,VERB,5,2,1,2,1158,5.052430639999415
得,得,4.21,4.29,8.835887911676375,VERB,5,3,1,2,1158,2.8423108377012225
不可开交,不可开交,4.29,4.93,-inf,VERB,5,2,6,3,1158,11.221651053912993
小王子,小王子,5.48,5.92,-0.807436326962073,NOUN,5,6,2,3,1159,9.25066185882096
到来,到来,5.92,6.21,5.372882020121209,VERB,5,2,3,3,1159,5.128167144129449
的,的,6.21,6.29,13.549001743000456,PART,5,1,2,2,1159,2.4441671684444635
时候,时候,6.29,6.66,8.502951457651319,NOUN,5,2,3,3,1159,8.526618415964876
他,他,6.94,7.07,10.667244187208931,PRON,5,3,2,3,1160,2.701978144667742
甚至,甚至,7.07,7.38,8.111189038049279,ADV,5,3,2,3,1160,7.109277320674584
连,连,7.38,7.54,6.619674460375007,ADV,5,3,2,3,1160,2.4135528348182085
头,头,7.54,7.8,6.846708255466664,PRON,5,3,2,3,1160,3.476662190457462
都,都,7.8,7.9,10.091471215974046,ADV,5,3,2,3,1160,0.637807976225795
没有,没有,7.9,8.11,9.863041372805316,ADV,5,2,1,2,1160,4.465055530947056
抬,抬,8.11,8.3,3.915955263955751,VERB,5,2,1,2,1160,5.176217921818612
一,一,8.3,8.4,11.4288871621941,NUM,5,2,1,2,1160,2.2527791659885823
下,下,8.4,8.6,9.7626488406527,NUM,5,2,11,3,1160,2.957051342363925
小王子,小王子,9.2,9.66,-0.807436326962073,NOUN,5,3,2,3,1161,9.25066185882096
对,对,9.66,9.75,10.687452473351607,ADP,5,3,1,2,1161,2.747799662027113
他,他,9.75,9.92,10.667244187208931,PRON,5,2,3,3,1161,2.3540651603693385
说,说,9.92,10.12,10.280013362803595,VERB,5,2,1,2,1161,2.3546338622171485
您,您,10.79,10.95,6.6503217384912015,PRON,5,4,2,3,1162,3.74067828770827
好,好,10.95,11.22,9.374807143197954,VERB,5,2,3,3,1162,1.985108340691227
您,您,11.8,12.09,6.6503217384912015,PRON,5,5,2,3,1163,3.74067828770827
的,的,12.09,12.39,13.549001743000456,PART,5,1,2,2,1163,1.2588438683555947
烟卷,烟卷,12.54,12.89,-1.7660917224794772,NOUN,5,2,3,3,1163,8.351915235142474
灭,灭,12.89,13.16,4.08674912310027,VERB,5,2,1,2,1163,4.601152824387757
了,了,13.16,13.34,11.717088826693631,PART,5,1,7,2,1163,2.382378224119732
三,三,14.42,14.6,9.981791210477326,NUM,5,5,1,2,1164,3.0731630500277336
加,加,14.6,14.73,8.21127219644446,NOUN,5,1,1,1,1164,3.367648662662274
二,二,14.73,14.95,10.0605295057442,NUM,5,1,4,2,1164,2.730555922536452
等于,等于,14.95,15.24,5.567286692567663,VERB,5,2,1,2,1164,5.272200509635508
五,五,15.24,15.46,9.385799687356828,NUM,5,2,4,3,1164,2.074832193998695
五,五,15.8,15.96,9.385799687356828,NUM,5,5,1,2,1165,3.7555848794725297
加,加,15.96,16.14,8.21127219644446,VERB,5,1,1,1,1165,3.764689898789771
七,七,16.14,16.31,8.869106315866798,NUM,5,1,4,2,1165,3.324126364520433
等于,等于,16.31,16.53,5.567286692567663,VERB,5,2,1,2,1165,5.3705289601657284
十二,十二,16.53,16.85,1.632959107475446,NUM,5,2,4,3,1165,4.045319132966289
十二,十二,17.29,17.63,1.632959107475446,NUM,5,5,1,2,1166,5.030085864405
加,加,17.63,17.8,8.21127219644446,VERB,5,1,1,1,1166,4.07697803491542
三,三,17.8,17.97,9.981791210477326,NUM,5,1,4,2,1166,2.683502373410751
等于,等于,17.97,18.21,5.567286692567663,NOUN,5,2,1,2,1166,6.547558183165815
十五,十五,18.21,18.66,2.092234363478588,NOUN,5,2,4,3,1166,2.308809896276378
你,你,19.15,19.33,9.315711767574822,PRON,5,3,2,3,1167,1.8553372372179044
好,好,19.33,19.5,9.374807143197954,VERB,5,2,3,3,1167,2.08239139920097
十五,十五,19.74,20.16,2.092234363478588,NOUN,5,3,2,3,1168,5.382578928880073
加,加,20.16,20.34,8.21127219644446,VERB,5,2,1,2,1168,3.5991854439873454
七,七,20.34,20.58,8.869106315866798,NUM,5,3,2,3,1168,3.142453834427734
二十二,22,20.84,21.3,7.005973952288327,NUM,5,2,5,3,1169,7.334724584483102
二十二,22,21.82,22.27,7.005973952288327,NUM,5,3,2,3,1170,7.334724584483102
加,加,22.27,22.47,8.21127219644446,CCONJ,5,2,1,2,1170,3.301030935649224
六,六,22.47,22.62,8.93071178299457,NUM,5,3,2,3,1170,3.03344473131273
二十八,28,22.9,23.33,6.961358603195126,NUM,5,2,5,3,1171,8.2510839149431
没有,没有,23.8,24.18,9.863041372805316,VERB,5,4,1,2,1172,4.791697368013982
时间,时间,24.18,24.54,8.816008211985327,NOUN,5,2,3,3,1172,6.68129747698195
再,再,24.89,25.04,8.405616059244041,ADV,5,3,2,3,1172,3.394408275057796
去,去,25.04,25.17,8.632603636927483,VERB,5,2,1,2,1172,2.608604624622819
点,点,25.17,25.3,8.360171828451444,VERB,5,2,5,3,1172,2.7327671682632624
着,着,25.3,25.51,9.759306279287683,PART,5,2,1,2,1172,3.510695516775999
它,它,25.51,25.68,9.65190170170917,PRON,5,2,4,3,1172,3.285337503130097
二十六,26,26.25,26.87,6.915622253035022,NUM,5,3,2,3,1173,8.176173618781439
加,加,26.87,27.1,8.21127219644446,VERB,5,2,1,2,1173,3.337345706102988
五,五,27.1,27.26,9.385799687356828,NUM,5,3,2,3,1173,2.828888987400312
三十一,31,27.4,27.93,6.692017983520732,NUM,5,2,5,3,1174,8.260958864060111
哎哟,哎哟,28.19,28.55,-1.924148657273801,INTJ,5,3,2,3,1175,5.912891415780971
一共,一共,28.91,29.39,3.652837682766671,ADV,5,2,2,2,1176,5.436406913169016
是,是,29.39,29.75,11.813576063887458,VERB,5,2,1,2,1176,2.3940482914190326
五亿一百六十二万二千七百三十一,501622731,30.2,33.79,-inf,NOUN,5,2,4,3,1176,37.17369760172009
五亿,五亿,34.68,35.23,3.084383971148553,NOUN,5,4,2,3,1177,7.165334442944065
什么,什么,35.23,35.66,9.138085113257745,PRON,5,3,4,4,1177,6.366478992359184
呀,呀,35.66,35.91,4.512188293617776,PART,5,1,2,2,1177,2.720228883434717
嗯,嗯,36.54,36.85,0.4472466421231194,INTJ,5,3,2,3,1178,3.4789506364758944
你,你,37.49,37.69,9.315711767574822,PRON,5,2,2,2,1179,1.8553372372179044
还,还,37.69,38.01,9.872623675554896,ADV,5,3,2,3,1179,1.941305867104637
待,待,38.01,38.19,5.9080204362157245,VERB,5,2,1,2,1179,4.351008922642752
在,在,38.19,38.3,11.76214703363635,ADP,5,3,1,2,1179,2.0011414617832197
这儿,这儿,38.3,38.45,5.471244937700122,PRON,5,2,3,3,1179,4.896745404296793
